record_id,usage_start_time,usage_end_time,usage_quantity,sku,workspace_id,identity_metadata
rec_00000910,2026-02-21T13:00:00,2026-02-21T14:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000911,2026-02-21T14:00:00,2026-02-21T15:00:00,0.3488,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000912,2026-02-21T15:00:00,2026-02-21T16:00:00,0.1304,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000913,2026-02-21T16:00:00,2026-02-21T17:00:00,0.1049,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000914,2026-02-21T17:00:00,2026-02-21T18:00:00,0.2111,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000915,2026-02-21T18:00:00,2026-02-21T19:00:00,0.2388,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000916,2026-02-21T19:00:00,2026-02-21T20:00:00,0.2348,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000917,2026-02-21T20:00:00,2026-02-21T21:00:00,0.3382,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000918,2026-02-21T21:00:00,2026-02-21T22:00:00,0.3255,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000919,2026-02-21T22:00:00,2026-02-21T23:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000920,2026-02-21T23:00:00,2026-02-22T00:00:00,0.3673,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000921,2026-02-22T00:00:00,2026-02-22T01:00:00,0.2774,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000922,2026-02-22T01:00:00,2026-02-22T02:00:00,0.0551,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000923,2026-02-22T02:00:00,2026-02-22T03:00:00,0.2542,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000924,2026-02-22T03:00:00,2026-02-22T04:00:00,0.4,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000925,2026-02-22T04:00:00,2026-02-22T05:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000926,2026-02-22T05:00:00,2026-02-22T06:00:00,0.3392,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000927,2026-02-22T06:00:00,2026-02-22T07:00:00,0.3855,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000928,2026-02-22T07:00:00,2026-02-22T08:00:00,0.198,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000929,2026-02-22T08:00:00,2026-02-22T09:00:00,0.1663,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000930,2026-02-22T09:00:00,2026-02-22T10:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000931,2026-02-22T10:00:00,2026-02-22T11:00:00,0.0123,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000932,2026-02-22T11:00:00,2026-02-22T12:00:00,0.1168,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000933,2026-02-22T12:00:00,2026-02-22T13:00:00,0.215,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000934,2026-02-22T13:00:00,2026-02-22T14:00:00,0.1829,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000935,2026-02-22T14:00:00,2026-02-22T15:00:00,0.3064,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000936,2026-02-22T15:00:00,2026-02-22T16:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000937,2026-02-22T16:00:00,2026-02-22T17:00:00,0.31,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000938,2026-02-22T17:00:00,2026-02-22T18:00:00,0.1467,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000939,2026-02-22T18:00:00,2026-02-22T19:00:00,0.0166,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000940,2026-02-22T19:00:00,2026-02-22T20:00:00,0.2185,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000941,2026-02-22T20:00:00,2026-02-22T21:00:00,0.041,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000942,2026-02-22T21:00:00,2026-02-22T22:00:00,0.3005,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000943,2026-02-22T22:00:00,2026-02-22T23:00:00,0.3997,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000944,2026-02-22T23:00:00,2026-02-23T00:00:00,0.3267,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000945,2026-02-23T00:00:00,2026-02-23T01:00:00,0.9777,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000946,2026-02-23T01:00:00,2026-02-23T02:00:00,0.1403,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000947,2026-02-23T02:00:00,2026-02-23T03:00:00,0.311,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000948,2026-02-23T03:00:00,2026-02-23T04:00:00,0.0237,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000949,2026-02-23T04:00:00,2026-02-23T05:00:00,0.8083,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000950,2026-02-23T05:00:00,2026-02-23T06:00:00,0.1069,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000951,2026-02-23T06:00:00,2026-02-23T07:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000952,2026-02-23T07:00:00,2026-02-23T08:00:00,0.3851,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000953,2026-02-23T08:00:00,2026-02-23T09:00:00,0.3675,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000954,2026-02-23T09:00:00,2026-02-23T10:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000955,2026-02-23T10:00:00,2026-02-23T11:00:00,0.3464,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000956,2026-02-23T11:00:00,2026-02-23T12:00:00,0.2846,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000957,2026-02-23T12:00:00,2026-02-23T13:00:00,0.3046,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000958,2026-02-23T13:00:00,2026-02-23T14:00:00,0.1958,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000959,2026-02-23T14:00:00,2026-02-23T15:00:00,0.1075,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000960,2026-02-23T15:00:00,2026-02-23T16:00:00,0.1808,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000961,2026-02-23T16:00:00,2026-02-23T17:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000962,2026-02-23T17:00:00,2026-02-23T18:00:00,0.2062,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000963,2026-02-23T18:00:00,2026-02-23T19:00:00,0.3745,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000964,2026-02-23T19:00:00,2026-02-23T20:00:00,0.3801,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000965,2026-02-23T20:00:00,2026-02-23T21:00:00,0.001,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000966,2026-02-23T21:00:00,2026-02-23T22:00:00,0.2931,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000967,2026-02-23T22:00:00,2026-02-23T23:00:00,0.1834,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000968,2026-02-23T23:00:00,2026-02-24T00:00:00,0.0253,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000969,2026-02-24T00:00:00,2026-02-24T01:00:00,0.4598,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000970,2026-02-24T01:00:00,2026-02-24T02:00:00,0.1351,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000971,2026-02-24T02:00:00,2026-02-24T03:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000972,2026-02-24T03:00:00,2026-02-24T04:00:00,0.0398,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000973,2026-02-24T04:00:00,2026-02-24T05:00:00,0.0497,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000974,2026-02-24T05:00:00,2026-02-24T06:00:00,0.0003,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000975,2026-02-24T06:00:00,2026-02-24T07:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000976,2026-02-24T07:00:00,2026-02-24T08:00:00,0.26,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000977,2026-02-24T08:00:00,2026-02-24T09:00:00,0.3731,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000978,2026-02-24T09:00:00,2026-02-24T10:00:00,0.2618,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000979,2026-02-24T10:00:00,2026-02-24T11:00:00,0.1487,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000980,2026-02-24T11:00:00,2026-02-24T12:00:00,0.0662,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000981,2026-02-24T12:00:00,2026-02-24T13:00:00,0.1222,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000982,2026-02-24T13:00:00,2026-02-24T14:00:00,0.0937,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000983,2026-02-24T14:00:00,2026-02-24T15:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000984,2026-02-24T15:00:00,2026-02-24T16:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000985,2026-02-24T16:00:00,2026-02-24T17:00:00,0.0905,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000986,2026-02-24T17:00:00,2026-02-24T18:00:00,0.0037,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000987,2026-02-24T18:00:00,2026-02-24T19:00:00,0.3268,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000988,2026-02-24T19:00:00,2026-02-24T20:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000989,2026-02-24T20:00:00,2026-02-24T21:00:00,0.0283,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000990,2026-02-24T21:00:00,2026-02-24T22:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000991,2026-02-24T22:00:00,2026-02-24T23:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000992,2026-02-24T23:00:00,2026-02-25T00:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000993,2026-02-25T00:00:00,2026-02-25T01:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000994,2026-02-25T01:00:00,2026-02-25T02:00:00,0.26,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000995,2026-02-25T02:00:00,2026-02-25T03:00:00,0.6394,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000996,2026-02-25T03:00:00,2026-02-25T04:00:00,0.5143,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000997,2026-02-25T04:00:00,2026-02-25T05:00:00,0.2358,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000998,2026-02-25T05:00:00,2026-02-25T06:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00000999,2026-02-25T06:00:00,2026-02-25T07:00:00,0.2214,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00001000,2026-02-25T07:00:00,2026-02-25T08:00:00,0.243,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00001001,2026-02-25T08:00:00,2026-02-25T09:00:00,0.2762,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00001002,2026-02-25T09:00:00,2026-02-25T10:00:00,0.2634,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00001003,2026-02-25T10:00:00,2026-02-25T11:00:00,0.2071,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00001004,2026-02-25T11:00:00,2026-02-25T12:00:00,0.2991,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00001005,2026-02-25T12:00:00,2026-02-25T13:00:00,0.0218,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00001006,2026-02-25T13:00:00,2026-02-25T14:00:00,0.3819,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00001007,2026-02-25T14:00:00,2026-02-25T15:00:00,0.0451,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00001008,2026-02-25T15:00:00,2026-02-25T16:00:00,0.2376,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user005@example.com""}, ""actor_type"": ""user""}"
rec_00001009,2026-02-18T16:00:00,2026-02-18T17:00:00,0.3911,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001010,2026-02-18T17:00:00,2026-02-18T18:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001011,2026-02-18T18:00:00,2026-02-18T19:00:00,0.3443,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001012,2026-02-18T19:00:00,2026-02-18T20:00:00,0.1462,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001013,2026-02-18T20:00:00,2026-02-18T21:00:00,0.3051,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001014,2026-02-18T21:00:00,2026-02-18T22:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001015,2026-02-18T22:00:00,2026-02-18T23:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001016,2026-02-18T23:00:00,2026-02-19T00:00:00,0.3157,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001017,2026-02-19T00:00:00,2026-02-19T01:00:00,0.2004,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001018,2026-02-19T01:00:00,2026-02-19T02:00:00,0.033,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001019,2026-02-19T02:00:00,2026-02-19T03:00:00,0.5689,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001020,2026-02-19T03:00:00,2026-02-19T04:00:00,0.3232,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001021,2026-02-19T04:00:00,2026-02-19T05:00:00,0.2537,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001022,2026-02-19T05:00:00,2026-02-19T06:00:00,0.0264,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001023,2026-02-19T06:00:00,2026-02-19T07:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001024,2026-02-19T07:00:00,2026-02-19T08:00:00,0.0345,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001025,2026-02-19T08:00:00,2026-02-19T09:00:00,0.1813,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001026,2026-02-19T09:00:00,2026-02-19T10:00:00,0.1237,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001027,2026-02-19T10:00:00,2026-02-19T11:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001028,2026-02-19T11:00:00,2026-02-19T12:00:00,0.2832,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001029,2026-02-19T12:00:00,2026-02-19T13:00:00,0.0655,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001030,2026-02-19T13:00:00,2026-02-19T14:00:00,0.2092,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001031,2026-02-19T14:00:00,2026-02-19T15:00:00,0.2883,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001032,2026-02-19T15:00:00,2026-02-19T16:00:00,0.0508,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001033,2026-02-19T16:00:00,2026-02-19T17:00:00,0.1075,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001034,2026-02-19T17:00:00,2026-02-19T18:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001035,2026-02-19T18:00:00,2026-02-19T19:00:00,0.3228,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001036,2026-02-19T19:00:00,2026-02-19T20:00:00,0.0255,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001037,2026-02-19T20:00:00,2026-02-19T21:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001038,2026-02-19T21:00:00,2026-02-19T22:00:00,0.1821,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001039,2026-02-19T22:00:00,2026-02-19T23:00:00,0.1998,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001040,2026-02-19T23:00:00,2026-02-20T00:00:00,0.6038,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001041,2026-02-20T00:00:00,2026-02-20T01:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001042,2026-02-20T01:00:00,2026-02-20T02:00:00,0.7754,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001043,2026-02-20T02:00:00,2026-02-20T03:00:00,0.06,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001044,2026-02-20T03:00:00,2026-02-20T04:00:00,0.2211,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001045,2026-02-20T04:00:00,2026-02-20T05:00:00,0.5591,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001046,2026-02-20T05:00:00,2026-02-20T06:00:00,0.4695,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001047,2026-02-20T06:00:00,2026-02-20T07:00:00,0.3608,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001048,2026-02-20T07:00:00,2026-02-20T08:00:00,0.3217,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001049,2026-02-20T08:00:00,2026-02-20T09:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001050,2026-02-20T09:00:00,2026-02-20T10:00:00,0.186,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001051,2026-02-20T10:00:00,2026-02-20T11:00:00,0.3379,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001052,2026-02-20T11:00:00,2026-02-20T12:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001053,2026-02-20T12:00:00,2026-02-20T13:00:00,0.0803,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001054,2026-02-20T13:00:00,2026-02-20T14:00:00,0.1216,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001055,2026-02-20T14:00:00,2026-02-20T15:00:00,0.1856,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001056,2026-02-20T15:00:00,2026-02-20T16:00:00,0.1973,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001057,2026-02-20T16:00:00,2026-02-20T17:00:00,0.0782,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001058,2026-02-20T17:00:00,2026-02-20T18:00:00,0.3042,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001059,2026-02-20T18:00:00,2026-02-20T19:00:00,0.0026,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001060,2026-02-20T19:00:00,2026-02-20T20:00:00,0.0932,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001061,2026-02-20T20:00:00,2026-02-20T21:00:00,0.3358,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
rec_00001062,2026-02-20T21:00:00,2026-02-20T22:00:00,0.0,ALL_PURPOSE,101001,"{""run_as"": {""email"": ""user006@example.com""}, ""actor_type"": ""user""}"
